Origin,Year,Enplanements
CWA,1994,"66,235"
CWA,1995,"61,282"
CWA,1996,"58,722"
CWA,1997,"94,032"
CWA,1998,"139,823"
CWA,1999,"127,895"
CWA,2000,"113,513"
CWA,2001,"112,818"
CWA,2002,"109,491"
CWA,2003,"153,577"
CWA,2004,"163,353"
CWA,2005,"163,527"
CWA,2006,"161,399"
CWA,2007,"158,685"
CWA,2008,"154,208"
CWA,2009,"144,942"
CWA,2010,"156,243"
CWA,2011,"135,728"
CWA,2012,"120,449"
CWA,2013,"123,736"
CWA,2014,"125,338"
CWA,2015,"125,861"
CWA,2016,"110,710"
IDA,1990,"111,430"
IDA,1991,"109,710"
IDA,1992,"110,510"
IDA,1993,"109,340"
IDA,1994,"97,326"
IDA,1995,"95,532"
IDA,1996,"87,373"
IDA,1997,"83,111"
IDA,1998,"73,775"
IDA,1999,"33,430"
IDA,2000,"42,322"
IDA,2001,"32,611"
IDA,2002,"50,266"
IDA,2003,"116,212"
IDA,2004,"117,453"
IDA,2005,"135,049"
IDA,2006,"152,102"
IDA,2007,"166,437"
IDA,2008,"148,437"
IDA,2009,"138,928"
IDA,2010,"144,323"
IDA,2011,"149,287"
IDA,2012,"160,427"
IDA,2013,"146,968"
IDA,2014,"166,863"
IDA,2015,"147,911"
IDA,2016,"135,358"
KTN,1990,"82,507"
KTN,1991,"80,617"
KTN,1992,"99,555"
KTN,1993,"86,951"
KTN,1994,"89,575"
KTN,1995,"100,856"
KTN,1996,"95,766"
KTN,1997,"100,372"
KTN,1998,"95,113"
KTN,1999,"96,748"
KTN,2000,"99,461"
KTN,2001,"94,352"
KTN,2002,"99,679"
KTN,2003,"103,569"
KTN,2004,"106,919"
KTN,2005,"110,037"
KTN,2006,"108,096"
KTN,2007,"111,019"
KTN,2008,"108,827"
KTN,2009,"96,917"
KTN,2010,"100,138"
KTN,2011,"102,086"
KTN,2012,"103,122"
KTN,2013,"109,427"
KTN,2014,"115,944"
KTN,2015,"124,704"
KTN,2016,"120,354"
CMI,1990,"81,656"
CMI,1991,"115,740"
CMI,1992,"137,011"
CMI,1993,"101,012"
CMI,1994,"83,411"
CMI,1995,"76,963"
CMI,1996,"85,196"
CMI,1997,"108,001"
CMI,1998,"116,584"
CMI,1999,"115,261"
CMI,2000,"120,571"
CMI,2001,"112,100"
CMI,2002,"117,585"
CMI,2003,"97,263"
CMI,2004,"118,181"
CMI,2005,"131,851"
CMI,2006,"116,910"
CMI,2007,"112,197"
CMI,2008,"97,834"
CMI,2009,"88,037"
CMI,2010,"85,567"
CMI,2011,"83,248"
CMI,2012,"86,190"
CMI,2013,"84,693"
CMI,2014,"95,102"
CMI,2015,"89,617"
CMI,2016,"82,362"
MOT,1990,"82,815"
MOT,1991,"89,208"
MOT,1992,"105,803"
MOT,1993,"87,702"
MOT,1994,"74,639"
MOT,1995,"68,280"
MOT,1996,"68,618"
MOT,1997,"69,155"
MOT,1998,"68,130"
MOT,1999,"72,419"
MOT,2000,"67,887"
MOT,2001,"69,258"
MOT,2002,"71,767"
MOT,2003,"72,438"
MOT,2004,"74,533"
MOT,2005,"76,455"
MOT,2006,"74,990"
MOT,2007,"70,947"
MOT,2008,"71,578"
MOT,2009,"67,057"
MOT,2010,"91,093"
MOT,2011,"150,704"
MOT,2012,"222,138"
MOT,2013,"220,460"
MOT,2014,"219,814"
MOT,2015,"181,293"
MOT,2016,"137,665"
ECP,2010,"253,715"
ECP,2011,"417,881"
ECP,2012,"422,586"
ECP,2013,"391,284"
ECP,2014,"394,491"
ECP,2015,"428,696"
ECP,2016,"409,207"
MLU,1990,"72,692"
MLU,1991,"77,209"
MLU,1992,"86,915"
MLU,1993,"99,908"
MLU,1994,"85,161"
MLU,1995,"96,626"
MLU,1996,"102,098"
MLU,1997,"100,997"
MLU,1998,"101,215"
MLU,1999,"97,936"
MLU,2000,"90,615"
MLU,2001,"73,611"
MLU,2002,"81,299"
MLU,2003,"102,698"
MLU,2004,"115,414"
MLU,2005,"112,070"
MLU,2006,"111,110"
MLU,2007,"108,964"
MLU,2008,"88,186"
MLU,2009,"85,255"
MLU,2010,"100,414"
MLU,2011,"107,288"
MLU,2012,"101,014"
MLU,2013,"115,427"
MLU,2014,"120,348"
MLU,2015,"113,905"
MLU,2016,"93,221"
GFK,1990,"86,417"
GFK,1991,"83,386"
GFK,1992,"81,715"
GFK,1993,"76,741"
GFK,1994,"86,365"
GFK,1995,"80,941"
GFK,1996,"79,000"
GFK,1997,"84,172"
GFK,1998,"84,920"
GFK,1999,"87,292"
GFK,2000,"89,104"
GFK,2001,"71,127"
GFK,2002,"87,716"
GFK,2003,"89,760"
GFK,2004,"91,613"
GFK,2005,"87,695"
GFK,2006,"86,324"
GFK,2007,"82,561"
GFK,2008,"88,091"
GFK,2009,"97,256"
GFK,2010,"117,987"
GFK,2011,"118,870"
GFK,2012,"137,914"
GFK,2013,"148,583"
GFK,2014,"145,940"
GFK,2015,"145,750"
GFK,2016,"120,297"
BET,1990,"33,768"
BET,1991,"33,245"
BET,1992,"31,523"
BET,1993,"30,652"
BET,1994,"34,960"
BET,1995,"37,729"
BET,1996,"41,690"
BET,1997,"39,116"
BET,1998,"41,371"
BET,1999,"46,191"
BET,2000,"44,111"
BET,2001,"44,011"
BET,2002,"129,895"
BET,2003,"136,046"
BET,2004,"140,913"
BET,2005,"143,587"
BET,2006,"137,266"
BET,2007,"143,141"
BET,2008,"139,896"
BET,2009,"134,848"
BET,2010,"144,353"
BET,2011,"153,137"
BET,2012,"148,168"
BET,2013,"152,084"
BET,2014,"155,935"
BET,2015,"158,816"
BET,2016,"143,732"
LSE,1990,"73,100"
LSE,1991,"71,308"
LSE,1992,"94,506"
LSE,1993,"87,122"
LSE,1994,"78,455"
LSE,1995,"79,928"
LSE,1996,"61,194"
LSE,1997,"83,410"
LSE,1998,"104,934"
LSE,1999,"102,319"
LSE,2000,"101,284"
LSE,2001,"99,355"
LSE,2002,"103,405"
LSE,2003,"112,300"
LSE,2004,"123,475"
LSE,2005,"122,056"
LSE,2006,"118,597"
LSE,2007,"121,182"
LSE,2008,"111,391"
LSE,2009,"104,530"
LSE,2010,"107,344"
LSE,2011,"99,369"
LSE,2012,"94,154"
LSE,2013,"86,895"
LSE,2014,"95,703"
LSE,2015,"90,424"
LSE,2016,"83,699"
PFN,1991,"52,343"
PFN,1992,"65,271"
PFN,1993,"90,720"
PFN,1994,"113,946"
PFN,1995,"119,420"
PFN,1996,"126,468"
PFN,1997,"124,966"
PFN,1998,"117,226"
PFN,1999,"128,007"
PFN,2000,"131,464"
PFN,2001,"124,750"
PFN,2002,"151,188"
PFN,2003,"174,275"
PFN,2004,"189,431"
PFN,2005,"188,246"
PFN,2006,"173,192"
PFN,2007,"159,863"
PFN,2008,"161,118"
PFN,2009,"150,381"
PFN,2010,"58,387"
DRO,1990,"38,400"
DRO,1991,"20,649"
DRO,1992,"14,172"
DRO,1994,"1,103"
DRO,1995,"45,256"
DRO,1996,"75,721"
DRO,1997,"48,262"
DRO,1998,"42,495"
DRO,1999,"62,670"
DRO,2000,"57,433"
DRO,2001,"49,359"
DRO,2002,"46,373"
DRO,2003,"86,284"
DRO,2004,"96,475"
DRO,2005,"101,524"
DRO,2006,"113,479"
DRO,2007,"116,232"
DRO,2008,"134,321"
DRO,2009,"148,049"
DRO,2010,"163,589"
DRO,2011,"175,646"
DRO,2012,"186,551"
DRO,2013,"192,636"
DRO,2014,"193,703"
DRO,2015,"186,790"
DRO,2016,"172,581"
ELM,1990,"75,480"
ELM,1991,"72,500"
ELM,1992,"66,434"
ELM,1993,"69,426"
ELM,1994,"66,925"
ELM,1995,"70,414"
ELM,1996,"77,723"
ELM,1997,"72,269"
ELM,1998,"65,031"
ELM,1999,"60,004"
ELM,2000,"69,579"
ELM,2001,"55,570"
ELM,2002,"34,795"
ELM,2003,"86,903"
ELM,2004,"97,085"
ELM,2005,"86,902"
ELM,2006,"83,273"
ELM,2007,"98,917"
ELM,2008,"104,446"
ELM,2009,"114,512"
ELM,2010,"131,100"
ELM,2011,"152,073"
ELM,2012,"144,791"
ELM,2013,"129,434"
ELM,2014,"159,088"
ELM,2015,"155,841"
ELM,2016,"128,831"
HDN,1990,"43,204"
HDN,1991,"47,258"
HDN,1992,"46,050"
HDN,1993,"51,945"
HDN,1994,"51,233"
HDN,1995,"63,433"
HDN,1996,"87,067"
HDN,1997,"85,782"
HDN,1998,"84,596"
HDN,1999,"96,143"
HDN,2000,"98,392"
HDN,2001,"82,115"
HDN,2002,"105,765"
HDN,2003,"102,341"
HDN,2004,"120,321"
HDN,2005,"129,745"
HDN,2006,"131,375"
HDN,2007,"139,527"
HDN,2008,"136,471"
HDN,2009,"122,438"
HDN,2010,"109,986"
HDN,2011,"106,534"
HDN,2012,"99,923"
HDN,2013,"91,479"
HDN,2014,"92,128"
HDN,2015,"93,896"
HDN,2016,"94,889"
BFL,1990,"100,867"
BFL,1991,"97,619"
BFL,1992,"75,974"
BFL,1993,"57,145"
BFL,1994,"36,481"
BFL,1995,"41,353"
BFL,1996,"41,568"
BFL,1997,"26,101"
BFL,1998,"37,080"
BFL,1999,"42,079"
BFL,2000,"29,326"
BFL,2001,"26,648"
BFL,2002,"24,154"
BFL,2003,"90,098"
BFL,2004,"117,975"
BFL,2005,"146,547"
BFL,2006,"171,783"
BFL,2007,"164,359"
BFL,2008,"140,877"
BFL,2009,"103,048"
BFL,2010,"111,293"
BFL,2011,"146,475"
BFL,2012,"151,978"
BFL,2013,"143,091"
BFL,2014,"139,918"
BFL,2015,"120,585"
BFL,2016,"92,234"
BGM,1990,"100,218"
BGM,1991,"101,965"
BGM,1992,"74,710"
BGM,1993,"72,409"
BGM,1994,"77,941"
BGM,1995,"89,296"
BGM,1996,"87,118"
BGM,1997,"83,229"
BGM,1998,"69,835"
BGM,1999,"59,255"
BGM,2000,"60,240"
BGM,2001,"54,337"
BGM,2002,"58,568"
BGM,2003,"125,834"
BGM,2004,"133,848"
BGM,2005,"122,422"
BGM,2006,"106,740"
BGM,2007,"120,132"
BGM,2008,"105,360"
BGM,2009,"98,063"
BGM,2010,"108,916"
BGM,2011,"108,170"
BGM,2012,"105,483"
BGM,2013,"95,156"
BGM,2014,"82,608"
BGM,2015,"77,639"
BGM,2016,"64,577"
ACK,1992,"32,463"
ACK,1993,"37,214"
ACK,1994,"29,218"
ACK,1995,"45,772"
ACK,1996,"26,174"
ACK,1997,"14,437"
ACK,1998,"10,477"
ACK,1999,"6,610"
ACK,2000,"6,321"
ACK,2001,"7,577"
ACK,2002,"41,543"
ACK,2003,"152,458"
ACK,2004,"156,927"
ACK,2005,"160,644"
ACK,2006,"162,239"
ACK,2007,"161,191"
ACK,2008,"144,374"
ACK,2009,"112,347"
ACK,2010,"111,435"
ACK,2011,"163,171"
ACK,2012,"178,413"
ACK,2013,"182,093"
ACK,2014,"169,573"
ACK,2015,"155,063"
ACK,2016,"123,007"
SBP,1990,"8,898"
SBP,1991,"11,529"
SBP,1992,"18,186"
SBP,1993,"9,114"
SBP,1994,"2,409"
SBP,1995,"15,878"
SBP,1996,"16,589"
SBP,1998,"36,241"
SBP,1999,"42,912"
SBP,2000,"43,966"
SBP,2001,"44,632"
SBP,2002,"74,736"
SBP,2003,"140,989"
SBP,2004,"155,497"
SBP,2005,"173,219"
SBP,2006,"173,375"
SBP,2007,"179,579"
SBP,2008,"149,626"
SBP,2009,"117,369"
SBP,2010,"129,201"
SBP,2011,"132,614"
SBP,2012,"127,247"
SBP,2013,"135,503"
SBP,2014,"151,391"
SBP,2015,"144,269"
SBP,2016,"149,722"
AEX,1994,460
AEX,1995,361
AEX,1996,"14,211"
AEX,1997,"43,848"
AEX,1998,"64,403"
AEX,1999,"78,042"
AEX,2000,"83,070"
AEX,2001,"62,473"
AEX,2002,"81,269"
AEX,2003,"100,450"
AEX,2004,"132,133"
AEX,2005,"124,661"
AEX,2006,"124,510"
AEX,2007,"133,768"
AEX,2008,"125,866"
AEX,2009,"131,664"
AEX,2010,"154,661"
AEX,2011,"150,425"
AEX,2012,"170,314"
AEX,2013,"172,603"
AEX,2014,"166,952"
AEX,2015,"143,808"
AEX,2016,"108,291"
GRK,1993,52
GRK,1994,45
GRK,1995,526
GRK,1998,58
GRK,1999,"1,127"
GRK,2000,693
GRK,2001,0
GRK,2002,763
GRK,2003,"5,009"
GRK,2004,"54,183"
GRK,2005,"166,041"
GRK,2006,"183,027"
GRK,2007,"192,007"
GRK,2008,"192,799"
GRK,2009,"206,114"
GRK,2010,"214,864"
GRK,2011,"182,247"
GRK,2012,"169,107"
GRK,2013,"170,060"
GRK,2014,"164,807"
GRK,2015,"147,699"
GRK,2016,"123,842"
OAJ,1990,"52,296"
OAJ,1991,"65,991"
OAJ,1992,"53,101"
OAJ,1993,"48,413"
OAJ,1994,"58,758"
OAJ,1995,"30,950"
OAJ,1996,"21,002"
OAJ,1997,"24,575"
OAJ,1998,"23,564"
OAJ,1999,"18,318"
OAJ,2002,"9,313"
OAJ,2003,"40,952"
OAJ,2004,"72,479"
OAJ,2005,"92,325"
OAJ,2006,"87,412"
OAJ,2007,"116,786"
OAJ,2008,"126,934"
OAJ,2009,"119,952"
OAJ,2010,"154,167"
OAJ,2011,"169,719"
OAJ,2012,"173,935"
OAJ,2013,"167,154"
OAJ,2014,"156,734"
OAJ,2015,"148,036"
OAJ,2016,"135,464"
SCE,1990,"12,226"
SCE,1991,"13,755"
SCE,1992,"15,833"
SCE,1993,"3,162"
SCE,1995,35
SCE,1996,0
SCE,1997,"9,116"
SCE,1998,"16,510"
SCE,1999,"20,232"
SCE,2000,"20,401"
SCE,2001,"18,985"
SCE,2002,"48,811"
SCE,2003,"123,694"
SCE,2004,"137,023"
SCE,2005,"143,704"
SCE,2006,"132,514"
SCE,2007,"143,520"
SCE,2008,"132,981"
SCE,2009,"130,492"
SCE,2010,"142,887"
SCE,2011,"142,989"
SCE,2012,"137,101"
SCE,2013,"131,149"
SCE,2014,"142,160"
SCE,2015,"138,778"
SCE,2016,"122,304"
HLN,1990,"44,884"
HLN,1991,"50,974"
HLN,1992,"55,331"
HLN,1993,"53,761"
HLN,1994,"58,857"
HLN,1995,"59,602"
HLN,1996,"62,418"
HLN,1997,"66,015"
HLN,1998,"66,220"
HLN,1999,"66,899"
HLN,2000,"58,717"
HLN,2001,"65,085"
HLN,2002,"68,084"
HLN,2003,"77,213"
HLN,2004,"83,545"
HLN,2005,"93,174"
HLN,2006,"87,795"
HLN,2007,"83,382"
HLN,2008,"85,551"
HLN,2009,"87,681"
HLN,2010,"97,836"
HLN,2011,"100,522"
HLN,2012,"95,304"
HLN,2013,"97,012"
HLN,2014,"96,852"
HLN,2015,"99,315"
HLN,2016,"95,040"
LRD,1990,0
LRD,1991,"10,115"
LRD,1992,"28,613"
LRD,1993,"49,330"
LRD,1994,"59,731"
LRD,1995,"32,082"
LRD,1996,"28,029"
LRD,1997,"34,596"
LRD,1998,"68,549"
LRD,1999,"79,455"
LRD,2000,"77,975"
LRD,2001,"71,565"
LRD,2002,"75,050"
LRD,2003,"75,138"
LRD,2004,"83,680"
LRD,2005,"92,298"
LRD,2006,"97,095"
LRD,2007,"113,926"
LRD,2008,"106,578"
LRD,2009,"101,040"
LRD,2010,"112,035"
LRD,2011,"100,253"
LRD,2012,"101,657"
LRD,2013,"109,499"
LRD,2014,"116,520"
LRD,2015,"110,314"
LRD,2016,"92,135"
BRO,1990,0
BRO,1993,"9,103"
BRO,1994,"63,452"
BRO,1995,"69,842"
BRO,1996,"72,783"
BRO,1997,"80,969"
BRO,1998,"75,097"
BRO,1999,"69,982"
BRO,2000,"66,797"
BRO,2001,"69,507"
BRO,2002,"67,968"
BRO,2003,"60,200"
BRO,2004,"66,530"
BRO,2005,"76,508"
BRO,2006,"90,518"
BRO,2007,"91,203"
BRO,2008,"82,630"
BRO,2009,"80,322"
BRO,2010,"84,389"
BRO,2011,"85,247"
BRO,2012,"85,397"
BRO,2013,"99,519"
BRO,2014,"182,645"
BRO,2015,"142,239"
BRO,2016,"109,868"
ITH,1990,"44,806"
ITH,1991,"45,383"
ITH,1992,"43,612"
ITH,1993,"43,464"
ITH,1994,"44,949"
ITH,1995,"68,652"
ITH,1996,"76,795"
ITH,1997,"72,470"
ITH,1998,"55,294"
ITH,1999,"51,994"
ITH,2000,"52,246"
ITH,2001,"46,483"
ITH,2002,"36,788"
ITH,2003,"58,237"
ITH,2004,"72,349"
ITH,2005,"79,935"
ITH,2006,"77,098"
ITH,2007,"85,538"
ITH,2008,"91,799"
ITH,2009,"109,953"
ITH,2010,"121,355"
ITH,2011,"121,696"
ITH,2012,"119,527"
ITH,2013,"103,105"
ITH,2014,"89,382"
ITH,2015,"87,211"
ITH,2016,"80,850"
CLL,1992,"1,147"
CLL,1993,"44,124"
CLL,1994,"55,831"
CLL,1995,"74,805"
CLL,1996,"85,198"
CLL,1997,"91,658"
CLL,1998,"91,953"
CLL,1999,"90,882"
CLL,2000,"88,558"
CLL,2001,"81,881"
CLL,2002,"75,039"
CLL,2003,"67,140"
CLL,2004,"73,571"
CLL,2005,"87,451"
CLL,2006,"85,715"
CLL,2007,"90,875"
CLL,2008,"80,627"
CLL,2009,"73,141"
CLL,2010,"72,182"
CLL,2011,"71,420"
CLL,2012,"70,270"
CLL,2013,"86,971"
CLL,2014,"91,055"
CLL,2015,"89,757"
CLL,2016,"72,257"
PGD,2007,"6,971"
PGD,2008,"32,648"
PGD,2009,"52,539"
PGD,2010,"92,396"
PGD,2011,"147,555"
PGD,2012,"99,827"
PGD,2013,"170,908"
PGD,2014,"336,805"
PGD,2015,"421,157"
PGD,2016,"507,147"
SPI,1991,"45,273"
SPI,1992,"83,636"
SPI,1993,"90,873"
SPI,1994,"86,678"
SPI,1995,"60,432"
SPI,1996,"46,669"
SPI,1997,"55,192"
SPI,1998,"52,021"
SPI,1999,"46,573"
SPI,2000,"35,158"
SPI,2001,"52,835"
SPI,2002,"103,973"
SPI,2003,"123,090"
SPI,2004,"111,707"
SPI,2005,"82,127"
SPI,2006,"65,093"
SPI,2007,"61,509"
SPI,2008,"56,518"
SPI,2009,"56,627"
SPI,2010,"60,823"
SPI,2011,"71,456"
SPI,2012,"64,748"
SPI,2013,"70,453"
SPI,2014,"86,076"
SPI,2015,"90,371"
SPI,2016,"85,600"
SIT,1990,"50,870"
SIT,1991,"50,613"
SIT,1992,"61,973"
SIT,1993,"55,033"
SIT,1994,"56,868"
SIT,1995,"61,739"
SIT,1996,"60,377"
SIT,1997,"62,477"
SIT,1998,"60,453"
SIT,1999,"65,425"
SIT,2000,"67,211"
SIT,2001,"69,732"
SIT,2002,"70,044"
SIT,2003,"69,273"
SIT,2004,"76,078"
SIT,2005,"73,218"
SIT,2006,"71,718"
SIT,2007,"74,518"
SIT,2008,"68,179"
SIT,2009,"62,399"
SIT,2010,"64,532"
SIT,2011,"65,193"
SIT,2012,"66,593"
SIT,2013,"68,000"
SIT,2014,"72,027"
SIT,2015,"76,022"
SIT,2016,"74,055"
FSM,1990,0
FSM,1991,"7,086"
FSM,1992,"12,595"
FSM,1993,"53,211"
FSM,1994,"38,729"
FSM,1995,"23,860"
FSM,1996,"16,815"
FSM,1997,"20,456"
FSM,1998,"71,777"
FSM,1999,"81,055"
FSM,2000,"74,173"
FSM,2001,"63,029"
FSM,2002,"70,734"
FSM,2003,"89,648"
FSM,2004,"90,581"
FSM,2005,"99,938"
FSM,2006,"93,593"
FSM,2007,"97,303"
FSM,2008,"83,909"
FSM,2009,"76,081"
FSM,2010,"83,178"
FSM,2011,"83,634"
FSM,2012,"83,930"
FSM,2013,"81,963"
FSM,2014,"89,877"
FSM,2015,"83,260"
FSM,2016,"76,898"
DET,1990,"362,655"
DET,1991,"320,623"
DET,1992,"284,071"
DET,1993,"249,896"
DET,1994,0
DET,1996,322
DET,1997,"33,069"
DET,1998,"137,995"
DET,1999,"174,599"
DET,2000,"124,598"
DET,2001,0
DET,2002,0
DET,2003,0
DET,2004,0
DET,2005,2
DET,2006,6
DET,2007,2
DET,2008,4
DET,2009,1
DET,2010,53
DET,2011,33
DET,2012,1
DET,2013,2
DET,2014,11
DET,2015,9
DET,2016,12
RFD,1990,0
RFD,1991,"19,808"
RFD,1992,"76,058"
RFD,1993,"75,713"
RFD,1994,"69,913"
RFD,1995,"41,529"
RFD,1996,"11,075"
RFD,1997,"17,289"
RFD,1998,"32,555"
RFD,1999,"30,155"
RFD,2000,"24,266"
RFD,2001,"8,134"
RFD,2002,"1,086"
RFD,2003,"16,999"
RFD,2004,"49,172"
RFD,2005,"82,254"
RFD,2006,"90,149"
RFD,2007,"112,171"
RFD,2008,"109,802"
RFD,2009,"96,302"
RFD,2010,"83,926"
RFD,2011,"96,085"
RFD,2012,"105,920"
RFD,2013,"109,324"
RFD,2014,"110,734"
RFD,2015,"108,584"
RFD,2016,"93,185"
IFP,1994,"1,815"
IFP,1995,"30,822"
IFP,1996,"43,333"
IFP,1997,"17,606"
IFP,1998,"1,557"
IFP,1999,"1,096"
IFP,2000,"5,727"
IFP,2001,"20,720"
IFP,2002,"60,853"
IFP,2003,"85,658"
IFP,2004,"95,485"
IFP,2005,"88,089"
IFP,2006,"89,259"
IFP,2007,"109,363"
IFP,2008,"122,181"
IFP,2009,"107,592"
IFP,2010,"121,466"
IFP,2011,"113,280"
IFP,2012,"109,404"
IFP,2013,"109,508"
IFP,2014,"99,443"
IFP,2015,"108,883"
IFP,2016,"107,062"
YKM,1990,"38,988"
YKM,1991,"62,881"
YKM,1992,"62,572"
YKM,1993,"55,775"
YKM,1994,"58,010"
YKM,1995,"74,413"
YKM,1996,"86,974"
YKM,1997,"71,791"
YKM,1998,"59,652"
YKM,1999,"62,093"
YKM,2000,"60,023"
YKM,2001,"54,177"
YKM,2002,"60,438"
YKM,2003,"55,460"
YKM,2004,"54,213"
YKM,2005,"57,608"
YKM,2006,"56,868"
YKM,2007,"71,960"
YKM,2008,"69,298"
YKM,2009,"59,592"
YKM,2010,"53,440"
YKM,2011,"55,473"
YKM,2012,"57,162"
YKM,2013,"53,808"
YKM,2014,"57,005"
YKM,2015,"63,734"
YKM,2016,"63,951"
TYR,1992,"1,184"
TYR,1993,"56,831"
TYR,1994,"64,331"
TYR,1995,"26,636"
TYR,1996,"58,943"
TYR,1997,"64,558"
TYR,1998,"66,091"
TYR,1999,"70,022"
TYR,2000,"67,111"
TYR,2001,"61,116"
TYR,2002,"55,654"
TYR,2003,"59,951"
TYR,2004,"70,404"
TYR,2005,"85,980"
TYR,2006,"78,799"
TYR,2007,"78,421"
TYR,2008,"76,098"
TYR,2009,"73,174"
TYR,2010,"74,313"
TYR,2011,"72,596"
TYR,2012,"71,819"
TYR,2013,"85,576"
TYR,2014,"86,615"
TYR,2015,"72,288"
TYR,2016,"48,258"
CSG,1990,"45,403"
CSG,1991,"54,901"
CSG,1992,"51,359"
CSG,1993,"74,526"
CSG,1994,"89,207"
CSG,1995,"76,750"
CSG,1996,"75,025"
CSG,1997,"71,063"
CSG,1998,"62,819"
CSG,1999,"66,760"
CSG,2000,"62,410"
CSG,2001,"55,800"
CSG,2002,"61,020"
CSG,2003,"55,548"
CSG,2004,"56,852"
CSG,2005,"50,628"
CSG,2006,"44,872"
CSG,2007,"47,158"
CSG,2008,"51,200"
CSG,2009,"48,288"
CSG,2010,"64,280"
CSG,2011,"74,036"
CSG,2012,"72,468"
CSG,2013,"59,574"
CSG,2014,"50,879"
CSG,2015,"51,757"
CSG,2016,"41,522"
MKK,1990,"86,413"
MKK,1991,"58,235"
MKK,1992,"65,490"
MKK,1993,"52,140"
MKK,1994,"45,227"
MKK,1995,"23,586"
MKK,1996,"12,670"
MKK,1997,"11,759"
MKK,1998,"18,287"
MKK,1999,"29,700"
MKK,2000,"29,873"
MKK,2001,"21,445"
MKK,2002,"28,179"
MKK,2003,"62,739"
MKK,2004,"65,609"
MKK,2005,"65,184"
MKK,2006,"76,728"
MKK,2007,"110,508"
MKK,2008,"91,141"
MKK,2009,"93,852"
MKK,2010,"88,310"
MKK,2011,"82,231"
MKK,2012,"72,421"
MKK,2013,"67,737"
MKK,2014,"79,597"
MKK,2015,"90,122"
MKK,2016,"85,654"
TTN,1991,"4,730"
TTN,1992,"16,338"
TTN,1995,"18,015"
TTN,1996,"67,767"
TTN,1997,"77,242"
TTN,1998,"101,958"
TTN,1999,"63,660"
TTN,2002,"7,505"
TTN,2003,"23,320"
TTN,2004,"12,479"
TTN,2005,"8,966"
TTN,2006,"9,408"
TTN,2007,"24,500"
TTN,2008,624
TTN,2009,429
TTN,2010,530
TTN,2011,"3,385"
TTN,2012,"6,376"
TTN,2013,"147,186"
TTN,2014,"377,784"
TTN,2015,"389,425"
TTN,2016,"251,289"
MTJ,1990,"3,582"
MTJ,1992,56
MTJ,1993,903
MTJ,1994,"1,468"
MTJ,1995,"20,065"
MTJ,1996,"42,614"
MTJ,1997,"29,950"
MTJ,1998,"36,721"
MTJ,1999,"59,680"
MTJ,2000,"56,032"
MTJ,2001,"56,453"
MTJ,2002,"39,253"
MTJ,2003,"69,375"
MTJ,2004,"72,421"
MTJ,2005,"78,579"
MTJ,2006,"82,199"
MTJ,2007,"92,368"
MTJ,2008,"85,772"
MTJ,2009,"92,125"
MTJ,2010,"96,508"
MTJ,2011,"87,198"
MTJ,2012,"75,224"
MTJ,2013,"84,208"
MTJ,2014,"90,579"
MTJ,2015,"102,743"
MTJ,2016,"104,087"
EWN,1990,"1,741"
EWN,1991,"5,507"
EWN,1999,7
EWN,2001,0
EWN,2002,"18,572"
EWN,2003,"66,249"
EWN,2004,"88,261"
EWN,2005,"93,756"
EWN,2006,"84,996"
EWN,2007,"104,071"
EWN,2008,"111,157"
EWN,2009,"112,881"
EWN,2010,"126,795"
EWN,2011,"124,084"
EWN,2012,"125,869"
EWN,2013,"121,391"
EWN,2014,"118,725"
EWN,2015,"109,226"
EWN,2016,"96,977"
LWS,1990,"26,774"
LWS,1991,"31,503"
LWS,1992,"36,589"
LWS,1993,"43,094"
LWS,1994,"45,365"
LWS,1995,"46,450"
LWS,1996,"49,418"
LWS,1997,"47,445"
LWS,1998,"56,013"
LWS,1999,"65,528"
LWS,2000,"67,573"
LWS,2001,"61,772"
LWS,2002,"60,557"
LWS,2003,"55,021"
LWS,2004,"43,321"
LWS,2005,"66,365"
LWS,2006,"66,247"
LWS,2007,"69,719"
LWS,2008,"64,335"
LWS,2009,"62,180"
LWS,2010,"61,688"
LWS,2011,"62,763"
LWS,2012,"62,087"
LWS,2013,"62,174"
LWS,2014,"62,477"
LWS,2015,"66,099"
LWS,2016,"66,020"
ACV,1990,"53,515"
ACV,1991,"55,329"
ACV,1992,"62,187"
ACV,1993,"31,422"
ACV,1994,"5,788"
ACV,1995,"10,986"
ACV,1996,"11,206"
ACV,1997,"11,201"
ACV,1998,"13,093"
ACV,1999,"12,777"
ACV,2000,"11,972"
ACV,2001,"12,640"
ACV,2002,"32,362"
ACV,2003,"90,184"
ACV,2004,"96,287"
ACV,2005,"108,684"
ACV,2006,"103,499"
ACV,2007,"105,758"
ACV,2008,"106,478"
ACV,2009,"102,435"
ACV,2010,"93,390"
ACV,2011,"70,401"
ACV,2012,"61,698"
ACV,2013,"56,623"
ACV,2014,"51,683"
ACV,2015,"55,154"
ACV,2016,"63,580"
EKO,1991,"27,974"
EKO,1992,"75,200"
EKO,1993,"109,302"
EKO,1994,"93,248"
EKO,1995,"102,013"
EKO,1996,"103,420"
EKO,1997,"107,651"
EKO,1998,"92,424"
EKO,1999,"84,256"
EKO,2000,"82,389"
EKO,2001,"52,579"
EKO,2002,"69,532"
EKO,2003,"82,770"
EKO,2004,"71,480"
EKO,2005,"75,600"
EKO,2006,"34,121"
EKO,2007,"28,446"
